dkhq69c37vzBapM4ZFno2GIZICDuM	seekingalpha.com	b	http://seekingalpha.com/articles?filters=restaurants http://seekingalpha.com/article/2145683-chipotle-a-solid-long-term-investment 
dij14v8cFo92W2Motx3LIiDRgIb8M	www.theweek.co.uk	e	http://www.theweek.co.uk/news-opinion http://www.theweek.co.uk/uk-news/55483/cressida-bonas-whos-girl-poised-marry-harry 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	tech.fortune.cnn.com	b	http://tech.fortune.cnn.com/tag/john-donahoe/ http://tech.fortune.cnn.com/2014/03/10/ebay-john-donahoe-icahn/ 
dsxSK7cm0Bn72sM0Y-QP-7WD8mgLM	www.buddytv.com	e	http://www.buddytv.com/catherine-bachelor17.aspx http://www.buddytv.com/articles/the-bachelor/the-bachelor-family-blogs-reac-52894.aspx 
dM-im-JNw4JjmeMinnYwPfFTvrrBM	www.financialexpress.com	b	http://www.financialexpress.com/news/zebra-technologies-corp-says-to-buy-motorola-solutions-enterprise-business-for-3.45-billion/ http://www.financialexpress.com/news/zebra-technologies-corp-says-to-buy-motorola-solutions-enterprise-business-for-3.45-billion/1240730 
dhEMwa0MwoR1WhMbGqJ5FLoTnr5nM	www.tvequals.com	e	http://www.tvequals.com/category/cbs/ http://www.tvequals.com/2014/03/11/the-cws-the-flash-full-suit-revealed/ 
d13XK-tNs2fkXmMw-UxDFZiJEaATM	www.realitytea.com	e	http://www.realitytea.com/about/ http://www.realitytea.com/2014/03/11/real-housewives-of-orange-county-trailer-and-cast-photos-meet-newbies-shannon-beador-lizzie-rovsek-danielle-gregorio/ 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	www.bnn.ca	b	http://www.bnn.ca/ http://www.bnn.ca/News/2014/3/10/EBay-asks-shareholders-to-vote-against-Icahn-board-nominees.aspx 
d__jcKruuebDhTMfkhbUJpI3MBjEM	www.kansascity.com	b	http://www.kansascity.com/115 http://www.kansascity.com/2014/03/11/4880903/missouri-house-panel-considers.html 
dOR-2J7zSzdz-tMTE967cyqiFFy2M	www.ibtimes.com	b	http://www.ibtimes.com/ http://www.ibtimes.com/alstom-evaluating-general-electrics-169-billion-offer-leaves-door-ajar-siemens-1578342 
dhc4TjwptvWEhzM2cM2YBj00NonDM	www.hollywoodreporter.com	e	http://www.hollywoodreporter.com/gallery/ http://www.hollywoodreporter.com/gallery/photos-voice-season-6-finale-705793 
dbXvD2QgqQdLn2MBRFymhvke0YXqM	www.themalaymailonline.com	b	http://www.themalaymailonline.com/ http://www.themalaymailonline.com/malaysia/article/national-interests-hamper-complex-malaysia-jet-search 
dDFEqZu_PEdfYrMbAIdUt-OJ3-JIM	www.rttnews.com	b	http://www.rttnews.com/SymbolSearch.aspx?Symbol=WB http://www.rttnews.com/2303377/weibo-prices-ipo-at-17-per-ads-quick-facts.aspx 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	tech.fortune.cnn.com	b	http://tech.fortune.cnn.com/2014/03/10/ http://tech.fortune.cnn.com/2014/03/10/ebay-john-donahoe-icahn/ 
dwKImS3hJEOWOxMdJ_GX7yxvWuzmM	www.wdrb.com	b	http://www.wdrb.com/ http://www.wdrb.com/story/24932180/phase-one-of-sheppard-square-renovations-nearly-complete 
dhEMwa0MwoR1WhMbGqJ5FLoTnr5nM	www.tvequals.com	e	http://www.tvequals.com/category/cbs/how-i-met-your-mother/ http://www.tvequals.com/2014/03/11/the-cws-the-flash-full-suit-revealed/ 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	www.bnn.ca	b	http://www.bnn.ca/News/News-Listing.aspx?Sector=Telecom http://www.bnn.ca/News/2014/3/10/EBay-asks-shareholders-to-vote-against-Icahn-board-nominees.aspx 
dIhuBamtWx3sP3MFwyNPkbnPObgsM	www.picayune-times.com	e	http://www.picayune-times.com/lifestyle/home-garden http://www.picayune-times.com/article/20140310/NEWS/303109900/10113/LIFESTYLE 
dy8fgRqV5mIcW_Ml8X76fB-sGQstM	www.biztimes.com	b	http://www.biztimes.com/section/healthcare_enews http://www.biztimes.com/article/20140311/ENEWSLETTERS02/140319963/0/MAGAZINE02 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	tech.fortune.cnn.com	b	http://tech.fortune.cnn.com/2014/03/ http://tech.fortune.cnn.com/2014/03/10/ebay-john-donahoe-icahn/ 
dbXvD2QgqQdLn2MBRFymhvke0YXqM	www.thestar.com	b	http://www.thestar.com/yourtoronto/education.html http://www.thestar.com/news/world/2014/03/19/malaysia_airlines_files_recently_deleted_from_pilots_flight_simulator.html 
dxuhoupGhpkiZOMQkK8zG0doqwxvM	www.brecorder.com	b	http://www.brecorder.com/top-news/110-business-a-finance-top-news.html http://www.brecorder.com/top-news/110-business-a-finance-top-news/186105-oil-prices-drift-lower-in-asia.html 
dklmKZTnFlHG1CMpmxy3lgzNaa5pM	www.chicagoreader.com	e	http://www.chicagoreader.com/Bleader/archives/2010/06/ http://www.chicagoreader.com/Bleader/archives/2014/03/11/url-music-festival-spf420-goes-to-sxsw 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	blog.seattlepi.com	b	http://blog.seattlepi.com/techchron/author/p_i_newmedia/ http://blog.seattlepi.com/techchron/2014/03/10/ebay-icahn-talk-smack/ 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	www.bnn.ca	b	http://www.bnn.ca/beta_home.aspx http://www.bnn.ca/News/2014/3/10/EBay-asks-shareholders-to-vote-against-Icahn-board-nominees.aspx 
doOPH86P2iH5MGM-MwzI9Og7OD0LM	247wallst.com	b	http://247wallst.com/topics/earnings/ http://247wallst.com/retail/2014/03/11/why-citigroup-thinks-j-c-penney-is-a-buy-now/ 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	techcrunch.com	b	http://techcrunch.com/2014/03/ http://techcrunch.com/2014/03/10/ebay-asks-shareholders-to-vote-against-paypal-split-while-icahn-claims-ceo-incompetence-cost-4b/ 
dklmKZTnFlHG1CMpmxy3lgzNaa5pM	www.theeagle.com	e	http://www.theeagle.com/blogs/curiouser_and_curiouser/ http://www.theeagle.com/blogs/curiouser_and_curiouser/article_bbe5fdc8-a8a0-11e3-8be3-001a4bcf887a.html 
d__jcKruuebDhTMfkhbUJpI3MBjEM	www.thedailychronic.net	b	http://www.thedailychronic.net/culture/events/ http://www.thedailychronic.net/2014/27829/colorado-raises-2-1-million-recreational-marijuana-taxes/ 
dVcOVvQS4nyFbZMdbG6l3mHo7EVkM	www.dailyrecord.co.uk	e	http://www.dailyrecord.co.uk/all-about/lindsay%20lohan http://www.dailyrecord.co.uk/entertainment/celebrity/lindsay-lohan-goes-48-hour-3228569 
doeY73w4kKNO8TMjFfRcpgaQhiHpM	www.aceshowbiz.com	e	http://www.aceshowbiz.com/movie/ http://www.aceshowbiz.com/news/view/00070112.html 
dBxpRXe8n64NSYMS2ELgYC0Mp3ySM	invezz.com	b	http://invezz.com/forex/usd-jpy http://invezz.com/news/forex/9510-forex-news-gbp-usd-tumbles-as-boes-bean-decries-sterling-strength 
d06p_B068Tz-trM0VOb3T9IS-s-rM	www.cnbc.com	b	http://www.cnbc.com/rapid-update http://www.cnbc.com/id/101650386 
duJKofHQ6D_VroMFWf_CeySpCCiXM	www.starpulse.com	e	http://www.starpulse.com/news/index.php?cat=54 http://www.starpulse.com/news/Brittany_Frederick/2014/03/24/billy_dee_williams_and_emma_slater_tal 
dbxD9l6w7F30pQMTrh9IBgagp-pnM	www.rttnews.com	b	http://www.rttnews.com/SymbolSearch.aspx?Symbol=BNP.L http://www.rttnews.com/2314935/reports-credit-suisse-in-talks-to-pay-over-1-bln-to-settle-u-s-tax-probe.aspx 
d-fS70CRDM7tVXMmqQCeLIbVI1-yM	247wallst.com	b	http://247wallst.com/energy-business/ http://247wallst.com/economy/2014/03/16/china-loosens-currency-controls/ 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	www.bnn.ca	b	http://www.bnn.ca/News/News-Listing.aspx?Sector=Retail http://www.bnn.ca/News/2014/3/10/EBay-asks-shareholders-to-vote-against-Icahn-board-nominees.aspx 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	tech.fortune.cnn.com	b	http://tech.fortune.cnn.com/tag/carl-icahn/ http://tech.fortune.cnn.com/2014/03/10/ebay-john-donahoe-icahn/ 
dtoEJwvm4TfcLjMB-evXOpHoOHinM	blogs.marketwatch.com	b	http://blogs.marketwatch.com/thetell/2014/03/17/ http://blogs.marketwatch.com/thetell/2014/03/17/gm-ceo-mary-barra-on-recalls-we-have-to-own-it/ 
dij14v8cFo92W2Motx3LIiDRgIb8M	www.mydaily.co.uk	e	http://www.mydaily.co.uk/tag/prince-harry/ http://www.mydaily.co.uk/2014/03/11/prince-harry-will-take-cressida-bonas-to-balmoral-this-summer/ 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	www.bnn.ca	b	http://www.bnn.ca/web-exclusives.aspx http://www.bnn.ca/News/2014/3/10/EBay-asks-shareholders-to-vote-against-Icahn-board-nominees.aspx 
d__jcKruuebDhTMfkhbUJpI3MBjEM	www.cbc.ca	b	http://www.cbc.ca/newsblogs/yourcommunity/2014/03/ http://www.cbc.ca/newsblogs/yourcommunity/2014/03/drive-high-get-a-dui-colorado-rolls-out-ads-to-combat-stoned-driving.html 
dLj_D41_yIWaTyMGx_7N2x94_pvLM	www.slate.com	e	http://www.slate.com/authors.paul_baumann.html http://www.slate.com/blogs/xx_factor/2014/03/11/first_kiss_video_tatia_pilieva_films_strangers_who_are_also_actors_models.html?wpisrc=burger_bar 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	www.bnn.ca	b	http://www.bnn.ca/News/News-Listing-Tags.aspx?tag=carl-icahn http://www.bnn.ca/News/2014/3/10/EBay-asks-shareholders-to-vote-against-Icahn-board-nominees.aspx 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	tech.fortune.cnn.com	b	http://tech.fortune.cnn.com/category/today-in-tech/ http://tech.fortune.cnn.com/2014/03/10/ebay-john-donahoe-icahn/ 
d-fS70CRDM7tVXMmqQCeLIbVI1-yM	247wallst.com	b	http://247wallst.com/topics/etfs-and-mutual-funds/ http://247wallst.com/economy/2014/03/16/china-loosens-currency-controls/ 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	tech.fortune.cnn.com	b	http://tech.fortune.cnn.com/author/jpmanga1983/ http://tech.fortune.cnn.com/2014/03/10/ebay-john-donahoe-icahn/ 
dTRK-wIs-docO6MZz_DcaKPvsa4hM	www.cnbc.com	b	http://www.cnbc.com/id/ http://www.cnbc.com/id/101700865 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	www.bnn.ca	b	http://www.bnn.ca/News/News-Listing.aspx?Sector=Financials http://www.bnn.ca/News/2014/3/10/EBay-asks-shareholders-to-vote-against-Icahn-board-nominees.aspx 
d--MozT4MsoFfIMgKu5_N58OF_f9M	www.channel24.co.za	e	http://www.channel24.co.za/ChatAndWin http://www.channel24.co.za/Gossip/News/Justin-Bieber-says-he-cant-be-broken-after-serious-backlash-over-shocking-videos-20140311 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	www.bnn.ca	b	http://www.bnn.ca/News/News-Listing.aspx?Sector=Industrials http://www.bnn.ca/News/2014/3/10/EBay-asks-shareholders-to-vote-against-Icahn-board-nominees.aspx 
dy8fgRqV5mIcW_Ml8X76fB-sGQstM	lancasteronline.com	b	http://lancasteronline.com/sports/pittsburgh http://lancasteronline.com/business/local_business/bon-ton-says-q-profits-down-ceo-to-leave-in/article_bfa794fe-a917-11e3-bda9-001a4bcf6878.html 
dM4gPD9Ljv59ReMEctkNs70eeHCaM	www.aceshowbiz.com	e	http://www.aceshowbiz.com/ http://www.aceshowbiz.com/news/view/00072356.html 
dGnQI7Y3VNeqqJMKzJxMVIUO5czAM	shelf-life.ew.com	e	http://www.ew.com/ew/article/0,,20791686,00.html http://shelf-life.ew.com/2014/03/11/on-the-books-keith-richards-childrens-book/ 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	tech.fortune.cnn.com	b	http://money.cnn.com/quote/quote.html?symb=EBAY http://tech.fortune.cnn.com/2014/03/10/ebay-john-donahoe-icahn/ 
dySYl91T1BpO-NM0mbKWEsHDcxedM	www.musictimes.com	e	http://www.musictimes.com/artist/neil-young http://www.musictimes.com/articles/4683/20140310/neil-youngs-ponomusic-launch-week-new-ponoplayer.htm 
d--MozT4MsoFfIMgKu5_N58OF_f9M	www.aninews.in	e	http://www.aninews.in/imagegallery11/1984-2210-1-Lifestyle.html http://www.aninews.in/newsdetail5/story159051/selena-gomez-039-s-reunion-with-bieber-matter-of-concern-for-her-family.html 
dklmKZTnFlHG1CMpmxy3lgzNaa5pM	www.theeagle.com	e	http://www.theeagle.com/blogs/fajitas_for_one http://www.theeagle.com/blogs/curiouser_and_curiouser/article_bbe5fdc8-a8a0-11e3-8be3-001a4bcf887a.html 
d--MozT4MsoFfIMgKu5_N58OF_f9M	www.channel24.co.za	e	http://www.channel24.co.za/Awards-season http://www.channel24.co.za/Gossip/News/Justin-Bieber-says-he-cant-be-broken-after-serious-backlash-over-shocking-videos-20140311 
dxyGGb4iN9Cs9aMZTKQpJeoiQfruM	tech.fortune.cnn.com	b	http://tech.fortune.cnn.com/tag/paypal/ http://tech.fortune.cnn.com/2014/03/10/ebay-john-donahoe-icahn/ 
dg9WTWc88YL2_jMSpxefirKopOcOM	www.freep.com	e	http://www.freep.com/letterstotheeditor http://www.freep.com/article/20140407/ENT07/304070069/john-pinette-seinfeld-comedian-dies 
dhEMwa0MwoR1WhMbGqJ5FLoTnr5nM	www.tvequals.com	e	http://www.tvequals.com/category/fox/so-you-think-you-can-dance/ http://www.tvequals.com/2014/03/11/the-cws-the-flash-full-suit-revealed/ 
d13XK-tNs2fkXmMw-UxDFZiJEaATM	www.realitytea.com	e	http://www.realitytea.com/category/americas-next-top-model/ http://www.realitytea.com/2014/03/11/real-housewives-of-orange-county-trailer-and-cast-photos-meet-newbies-shannon-beador-lizzie-rovsek-danielle-gregorio/ 
dBJ9xgujtvEkhOMnYE1F17EDIP6UM	www.huffingtonpost.co.uk	e	http://www.huffingtonpost.co.uk/news/miley-cyrus-naked/ http://www.huffingtonpost.co.uk/2014/03/19/miley-cyrus-most-naked-photos_n_4992859.html 
dBxpRXe8n64NSYMS2ELgYC0Mp3ySM	www.scotsman.com	b	http://www.scotsman.com/news/politics/top-stories http://www.scotsman.com/news/politics/top-stories/carney-rbs-may-have-to-leave-independent-scotland-1-3335972 
dmxi4R_ePtxhjSMhtfwtHoZxcnJMM	www.rttnews.com	b	http://www.rttnews.com/SymbolSearch.aspx?Symbol=ABBV http://www.rttnews.com/2339785/bloomberg-abbvie-mulls-another-sweetened-offer-for-shire.aspx 
dGnQI7Y3VNeqqJMKzJxMVIUO5czAM	www.noise11.com	e	http://www.noise11.com/live http://www.noise11.com/news/keith-richards-to-release-a-childrens-book-20140312 
dl4a_t0i7CF9oVMMJvy5-RYwC7miM	www.aceshowbiz.com	e	http://www.aceshowbiz.com/movie/ http://www.aceshowbiz.com/news/view/00071133.html 
dg9WTWc88YL2_jMSpxefirKopOcOM	www.freep.com	e	http://www.freep.com/obituaries http://www.freep.com/article/20140407/ENT07/304070069/john-pinette-seinfeld-comedian-dies 
dhEMwa0MwoR1WhMbGqJ5FLoTnr5nM	www.biggaypictureshow.com	e	http://www.biggaypictureshow.com/bgps/category/reviews/ http://www.biggaypictureshow.com/bgps/2014/03/first-full-costume-pic-of-grant-gustin-as-the-flash-is-released/ 
dsxSK7cm0Bn72sM0Y-QP-7WD8mgLM	realitytvmagazine.sheknows.com	e	http://realitytvmagazine.sheknows.com/ http://realitytvmagazine.sheknows.com/2014/03/11/the-bachelor-juan-pablo-and-producers-eager-to-part-ways/ 
dGnQI7Y3VNeqqJMKzJxMVIUO5czAM	www.stuff.co.nz	e	http://www.stuff.co.nz/entertainment/music/ http://www.stuff.co.nz/entertainment/books/9819612/Keith-Richards-to-publish-childrens-book 
d13XK-tNs2fkXmMw-UxDFZiJEaATM	www.realitytea.com	e	http://www.realitytea.com/category/married-to-medicine-2/ http://www.realitytea.com/2014/03/11/real-housewives-of-orange-county-trailer-and-cast-photos-meet-newbies-shannon-beador-lizzie-rovsek-danielle-gregorio/ 
dxYjgiiUkU2JTxMb-bZHBuIGpi3aM	thestir.cafemom.com	e	http://thestir.cafemom.com/entertainment/169572/ http://thestir.cafemom.com/entertainment/169572/juan_pablo_wages_ridiculous_war 
dij14v8cFo92W2Motx3LIiDRgIb8M	www.dailystar.co.uk	e	http://www.dailystar.co.uk/news/latest-news/ http://www.dailystar.co.uk/news/latest-news/369136/Prince-Harry-to-introduce-Cressida-Bonas-to-the-Queen-at-Balmoral 
dI9ljXtoQ1MVO0MS9Jal_UwOprebM	moneymorning.com	b	http://moneymorning.com/tag/healthcare http://moneymorning.com/2014/03/07/five-year-anniversary-stock-market-crash-week-investors-worried/ 
dey1wWSDFLloFaMb4H5WhUu2P5biM	www.benzinga.com	b	http://www.benzinga.com/news http://www.benzinga.com/news/earnings/14/03/4387416/stocks-to-watch-for-march-13-2014 
dGnQI7Y3VNeqqJMKzJxMVIUO5czAM	arts.nationalpost.com	e	http://arts.nationalpost.com/tag/keith-richards/ http://arts.nationalpost.com/2014/03/11/after-racy-tell-all-memoir-keith-richards-will-publish-his-first-childrens-book-this-fall/ 
dPijEVv3geut99MrTIuDVaBCOfd2M	www.hollywoodreporter.com	e	http://www.hollywoodreporter.com/blogs/live-feed http://www.hollywoodreporter.com/movie/noah/review/689450 
dy8fgRqV5mIcW_Ml8X76fB-sGQstM	lancasteronline.com	b	http://lancasteronline.com/business/bankruptcies http://lancasteronline.com/business/local_business/bon-ton-says-q-profits-down-ceo-to-leave-in/article_bfa794fe-a917-11e3-bda9-001a4bcf6878.html 
doOPH86P2iH5MGM-MwzI9Og7OD0LM	247wallst.com	b	http://247wallst.com/topics/states/ http://247wallst.com/retail/2014/03/11/why-citigroup-thinks-j-c-penney-is-a-buy-now/ 
d13XK-tNs2fkXmMw-UxDFZiJEaATM	www.thefutoncritic.com	e	http://www.thefutoncritic.com/news/2014/03/28/ http://www.thefutoncritic.com/news/2014/03/11/bravo-medias-the-real-housewives-of-orange-county-returns-for-a-juicy-ninth-season-premiering-monday-april-14-at-9pm-et-pt-358310/20140311bravo01/ 
d--MozT4MsoFfIMgKu5_N58OF_f9M	www.beautyworldnews.com	e	http://www.beautyworldnews.com/tags/dating-again http://www.beautyworldnews.com/articles/8219/20140311/selena-gomez-relationship-love-vanessa-hudgens-friend-justin-bieber-making-out-amid-drugs-rumors-couple-are-back-together-reportedly.htm 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	guyism.com	b	http://guyism.com/privacy-policy http://guyism.com/humor/13-things-well-miss-most-about-sbarro.html 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	www.washingtontimes.com	b	http://www.washingtontimes.com/topics/cnn/ http://www.washingtontimes.com/news/2014/mar/10/sbarro-pizza-chain-files-second-bankruptcy-three-y/ 
dk4owFClCY8fpmMeJ3SHsDptJDeeM	www.investing.com	b	http://www.investing.com/equities/unicredito http://www.investing.com/news/stock-market-news/european-stocks-decline-as-ukraine-concerns-weigh;-dax-down-0.33-283226 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	guyism.com	b	http://guyism.com/?attachment_id=344832 http://guyism.com/humor/13-things-well-miss-most-about-sbarro.html 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	www.rawstory.com	b	http://www.rawstory.com/rs/contact-us/ http://www.rawstory.com/rs/2014/03/10/pizza-chain-sbarro-files-for-bankruptcy-again/ 
ddfEq1wKc7iCzGMvYSy_ekodamTeM	style.mtv.com	e	http://style.mtv.com/category/costume-design/ http://style.mtv.com/2014/03/11/divergent-costume-designer-reveals-faction-wardrobe-sketches/ 
dsxSK7cm0Bn72sM0Y-QP-7WD8mgLM	blog.seattlepi.com	e	http://blog.seattlepi.com/tubular/2010/05/ http://blog.seattlepi.com/tubular/2014/03/11/the-bachelor-shut-it-down/ 
d9Lmg8dfOPr-9uMh7tk9oeaZtUCgM	www.investing.com	b	http://www.investing.com/markets/americas http://www.investing.com/news/forex-news/dollar-drifts-lower-before-fomc-statement-290365 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	www.dailyfinance.com	b	http://www.dailyfinance.com/tag/court/ http://www.dailyfinance.com/2014/03/10/sbarro-again-files-chapter11-bankruptcy/ 
dklmKZTnFlHG1CMpmxy3lgzNaa5pM	www.theeagle.com	e	http://www.theeagle.com/weather/dallas http://www.theeagle.com/blogs/curiouser_and_curiouser/article_bbe5fdc8-a8a0-11e3-8be3-001a4bcf887a.html 
dVUsSKhJKBBxRtMyfPCxPcPs3hPwM	www.huffingtonpost.co.uk	b	http://www.huffingtonpost.co.uk/news/bank-of-england/ http://www.huffingtonpost.co.uk/2014/03/19/mark-carney-budget-2014-borrowing_n_4991154.html 
dGJjpbd8pTvlgpMrzYqUericToePM	www.huffingtonpost.co.uk	e	http://www.huffingtonpost.co.uk/news/ashton-kutcher-mila-kunis/ http://www.huffingtonpost.co.uk/2014/03/24/mila-kunis_n_5020043.html 
dvKMWGupqCUpJGMxZrmTBv0NjcOlM	www.marieclaire.co.uk	e	http://www.marieclaire.co.uk/horoscopes.html http://www.marieclaire.co.uk/news/celebrity/545920/taylor-swift-earned-how-much-money-last-year.html 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	www.dailyfinance.com	b	http://www.dailyfinance.com/tag/sbarro+bankruptcy/ http://www.dailyfinance.com/2014/03/10/sbarro-again-files-chapter11-bankruptcy/ 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	www.benzinga.com	b	http://www.benzinga.com/topic/pizza http://www.benzinga.com/analyst-ratings/analyst-color/14/03/4378322/for-the-second-time-in-3-years-sbarro-files-for-bankrupt 
dMwzWyjelhqNUQMnZaySeenA7HLSM	www.investing.com	b	http://www.investing.com/equities/citigroup http://www.investing.com/news/stock-market-news/u.s.-stocks-gain-on-citi-earnings,-takeover-news;-dow-rises-0.66-294778 
dij14v8cFo92W2Motx3LIiDRgIb8M	www.starpulse.com	e	http://www.starpulse.com/Notables/Bonas,_Cressida/gallery/20140310-125/ http://www.starpulse.com/news/Diane_Crow/2014/03/10/cressida_confidential_cressida_makes_ 
dhEMwa0MwoR1WhMbGqJ5FLoTnr5nM	www.tvequals.com	e	http://www.tvequals.com/category/cable/cartoon-network/ http://www.tvequals.com/2014/03/11/the-cws-the-flash-full-suit-revealed/ 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	www.rawstory.com	b	http://www.rawstory.com/rs/blogroll/ http://www.rawstory.com/rs/2014/03/10/pizza-chain-sbarro-files-for-bankruptcy-again/ 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	nrn.com	b	http://nrn.com/sitemap http://nrn.com/corporate-news/sbarro-files-chapter-11-vows-quick-recovery 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	dailycaller.com	b	http://dailycaller.com/section/business/ http://dailycaller.com/2014/03/10/rest-stop-pizza-chain-sbarro-files-for-bankruptcy/ 
dBxpRXe8n64NSYMS2ELgYC0Mp3ySM	www.dailyrecord.co.uk	b	http://www.dailyrecord.co.uk/all-about/greenock http://www.dailyrecord.co.uk/news/politics/royal-bank-scotland-move-outside-3230512 
d__jcKruuebDhTMfkhbUJpI3MBjEM	www.rawstory.com	b	http://www.rawstory.com/rs/2014/03/10/ http://www.rawstory.com/rs/2014/03/10/economic-high-colorado-made-3-5-million-in-pot-tax-in-first-month-since-legalization/ 
dhEMwa0MwoR1WhMbGqJ5FLoTnr5nM	www.iamrogue.com	e	http://www.iamrogue.com/movies/trailers http://www.iamrogue.com/news/movie-news/item/10847-get-a-better-look-at-grant-gustin-in-costume-as-the-cws-flash.html 
dg9WTWc88YL2_jMSpxefirKopOcOM	www.freep.com	e	http://www.freep.com/section/ENT http://www.freep.com/article/20140407/ENT07/304070069/john-pinette-seinfeld-comedian-dies 
dwXznuDZkJ7M3kM6wa_cKyGn1pnKM	www.stuff.co.nz	e	http://www.stuff.co.nz/the-press/news/southern/ http://www.stuff.co.nz/the-press/news/mid-canterbury-selwyn/9835990/Film-star-Chris-Pine-pleads-guilty 
d13XK-tNs2fkXmMw-UxDFZiJEaATM	www.realitytea.com	e	http://www.realitytea.com/category/blind-gossip-items/ http://www.realitytea.com/2014/03/11/real-housewives-of-orange-county-trailer-and-cast-photos-meet-newbies-shannon-beador-lizzie-rovsek-danielle-gregorio/ 
d1wswDkKstIgRoMxbwiPrCz_D2rjM	www.odwyerpr.com	e	http://www.odwyerpr.com/story/index.html http://www.odwyerpr.com/story/public/2050/2014-03-11/sweeney-exits-disney.html 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	guyism.com	b	http://guyism.com/legal http://guyism.com/humor/13-things-well-miss-most-about-sbarro.html 
dAYENP5WxlnkP9MU2yDD-4yOWUHtM	www.marketwatch.com	b	http://www.marketwatch.com/Topics http://www.marketwatch.com/story/stock-futures-slip-ahead-of-labor-data-philly-fed-eyed-2014-03-20?link=MW_latest_news 
dKtO7lhuRoSQrcML_ZKdUpeniexeM	www.odwyerpr.com	b	http://www.odwyerpr.com/story/2014-03-10.html http://www.odwyerpr.com/story/public/2035/2014-03-10/dilenschneider-advises-sbarro-chapter-11.html 
